VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;RESULTADO;DIF. SALDOS
7338;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4174.92;4174.92;OK;0
7339;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;10973.49;10973.49;OK;0
7340;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4178.75;4178.75;OK;0
7341;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4900;4900;OK;0
7346;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2017.24;2017.24;OK;0
7347;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4148.65;4148.65;OK;0
7348;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5580.98;5580.98;OK;0
7349;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6198.9;6198.9;OK;0
7352;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5024.11;5024.11;OK;0
7353;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4850.82;4850.82;OK;0
7356;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7358;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4026.13;4026.13;OK;0
7359;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4026.13;4026.13;OK;0
7360;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4026.13;4026.13;OK;0
7361;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1633.28;1633.28;OK;0
7362;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6515.14;6515.14;OK;0
7363;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7364;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7366;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2481.73;2481.73;OK;0
7367;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7368;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3001.62;3001.62;OK;0
7371;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3163.19;3163.19;OK;0
7372;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3163.19;3163.19;OK;0
7373;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3163.19;3163.19;OK;0
7374;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7375;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4074.51;4074.51;OK;0
7376;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4074.51;4074.51;OK;0
7377;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4072.65;4072.65;OK;0
7378;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4074.51;4074.51;OK;0
7379;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7380;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7381;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7382;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7383;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7384;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;9622.7;9622.7;OK;0
7385;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4190.01;4190.01;OK;0
7386;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3874.94;3874.94;OK;0
7387;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5578.37;5578.37;OK;0
7388;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7391;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3419.59;3419.59;OK;0
7395;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7396;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;6226.18;6226.18;OK;0
7397;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7398;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7399;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7400;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7401;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7402;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7403;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4135.29;4135.29;OK;0
7404;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4242.85;4242.85;OK;0
7405;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4182.73;4182.73;OK;0
7406;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4130.22;4130.22;OK;0
7407;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5669.85;5669.85;OK;0
7408;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6214.93;6214.93;OK;0
7409;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3874.32;3874.32;OK;0
7410;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7411;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;8009.51;8009.51;OK;0
7412;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7413;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7414;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;7536.31;7536.31;OK;0
7415;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;593.84;593.84;OK;0
7416;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7417;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3419.66;3419.66;OK;0
7419;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7420;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1293.42;1293.42;OK;0
7421;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1293.42;1293.42;OK;0
7422;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7423;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7424;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7425;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7432;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3419.66;3419.66;OK;0
7433;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5116.8;5116.8;OK;0
7434;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6598.2;6598.2;OK;0
7435;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;107.72;107.72;OK;0
7436;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;140.65;140.65;OK;0
7437;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;204.35;204.35;OK;0
7438;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;232.12;232.12;OK;0
7439;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;235.92;235.92;OK;0
7440;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7441;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;408.66;408.66;OK;0
7442;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7443;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7444;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7445;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7446;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7447;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7448;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7449;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7450;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;10370.82;10370.82;OK;0
7454;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4987.08;4987.08;OK;0
7455;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4987.08;4987.08;OK;0
7456;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7457;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4987.08;4987.08;OK;0
7458;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4184.43;4184.43;OK;0
7459;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7460;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7461;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4087.54;4087.54;OK;0
7462;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2974.1;2974.1;OK;0
7463;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7464;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;10032.26;10032.26;OK;0
7465;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7466;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7467;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3162.9;3162.9;OK;0
7468;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4861.2;4861.2;OK;0
7469;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5829.04;5829.04;OK;0
7470;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3246.44;3246.44;OK;0
7471;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7472;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3295.71;3295.71;OK;0
7473;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3024.11;3024.11;OK;0
7474;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3024.11;3024.11;OK;0
7475;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7476;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7477;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7478;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3332.97;3332.97;OK;0
7479;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6126.41;6126.41;OK;0
7480;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4828.37;4828.37;OK;0
7481;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7482;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;10950.87;10950.87;OK;0
7483;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7484;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7485;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7486;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4271.87;4271.87;OK;0
7487;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7488;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7489;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7490;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7491;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7492;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7493;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;204.09;204.09;OK;0
7494;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7495;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4665.98;4665.98;OK;0
7496;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3408;3408;OK;0
7497;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7498;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7503;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7504;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4990.2;4990.2;OK;0
7505;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5262.72;5262.72;OK;0
7506;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2450.57;2450.57;OK;0
7507;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;7925.74;7925.74;OK;0
7508;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3867.88;3867.88;OK;0
7509;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;624.09;624.09;OK;0
7510;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7511;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4404.34;4404.34;OK;0
7512;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2728.12;2728.12;OK;0
7513;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;4751.09;4751.09;OK;0
7514;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4485.06;4485.06;OK;0
7515;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4485.06;4485.06;OK;0
7516;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3512.06;3512.06;OK;0
7517;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3167.93;3167.93;OK;0
7518;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4394.93;4394.93;OK;0
7519;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7520;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1694.08;1694.08;OK;0
7521;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3514.74;3514.74;OK;0
7522;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2533.77;2533.77;OK;0
7523;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;376.77;376.77;OK;0
7526;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3337.86;3337.86;OK;0
7527;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3530.85;3530.85;OK;0
7530;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4441.31;4441.31;OK;0
7534;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3621.59;3621.59;OK;0
7535;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2834.66;2834.66;OK;0
7536;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3460.97;3460.97;OK;0
7537;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6980;6980;OK;0
7538;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;8041.51;8041.51;OK;0
7539;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4943;4943;OK;0
7540;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7541;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7542;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7543;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5899.47;5899.47;OK;0
7547;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3734.67;3734.67;OK;0
7548;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3726.39;3726.39;OK;0
7549;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6133.81;6133.81;OK;0
7550;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6270.09;6270.09;OK;0
7551;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6284.48;6284.48;OK;0
7553;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5904.9;5904.9;OK;0
7554;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7555;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3833.26;3833.26;OK;0
7556;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6216.09;6216.09;OK;0
7557;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6657.04;6657.04;OK;0
7558;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3569.73;3569.73;OK;0
7559;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6863.19;6863.19;OK;0
7560;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3704.33;3704.33;OK;0
7561;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3801.6;3801.6;OK;0
7562;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7563;CIUDAD DE DIOS LUJAN;USD;Retenido;Pagado;0;0;OK;0
7564;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;410.4;410.4;OK;0
7565;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7567;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7568;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4074.59;4074.59;OK;0
7569;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7570;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7571;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7572;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7573;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4076.73;4076.73;OK;0
7574;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4254.09;4254.09;OK;0
7580;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3180.43;3180.43;OK;0
7581;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7582;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7583;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6228.13;6228.13;OK;0
7584;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1020.77;1020.77;OK;0
7585;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7586;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4711.2;4711.2;OK;0
7587;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4985.46;4985.46;OK;0
7588;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5233.32;5233.32;OK;0
7589;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7590;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3508.97;3508.97;OK;0
7591;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3757.11;3757.11;OK;0
7592;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7593;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;741.96;741.96;OK;0
7594;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4647.22;4647.22;OK;0
7595;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7596;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;279.86;279.86;OK;0
7597;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7598;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;236.02;236.02;OK;0
7599;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7600;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7601;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;475.98;475.98;OK;0
7602;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;8053.13;8053.13;OK;0
7604;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4178;4178;OK;0
7606;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3272.99;3272.99;OK;0
7607;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4666.47;4666.47;OK;0
7608;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;5274.62;5274.62;OK;0
7609;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7610;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7611;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7612;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;7759.82;7759.82;OK;0
7613;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;9611.29;9611.29;OK;0
7614;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3933.35;3933.35;OK;0
7615;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4400.48;4400.48;OK;0
7616;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5928.8;5928.8;OK;0
7617;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4075.87;4075.87;OK;0
7618;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;179.33;179.33;OK;0
7619;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7620;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4866.55;4866.55;OK;0
7621;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5366.16;5366.16;OK;0
7623;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;8108.04;8108.04;OK;0
7624;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3161.27;3161.27;OK;0
7625;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7626;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7627;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7629;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3945.96;3945.96;OK;0
7630;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;7844.2;7844.2;OK;0
7631;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2513.96;2513.96;OK;0
7632;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2246.21;2246.21;OK;0
7633;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3261.69;3261.69;OK;0
7634;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3923.1;3923.1;OK;0
7635;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7636;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1272.26;1272.26;OK;0
7637;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5262.38;5262.38;OK;0
7638;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;1606.06;1606.06;OK;0
7639;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7640;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4705.24;4705.24;OK;0
7641;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
7643;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;5730;5730;OK;0
7644;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;6323.88;6323.88;OK;0
7645;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4257.23;4257.23;OK;0
7648;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5320.69;5320.69;OK;0
7649;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;204.09;204.09;OK;0
7650;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4245.83;4245.83;OK;0
7652;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;220;220;OK;0
7656;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4255.5;4255.5;OK;0
7657;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7658;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2873.88;2873.88;OK;0
7659;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6949.6;6949.6;OK;0
7660;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;346.48;346.48;OK;0
7661;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3783.38;3783.38;OK;0
7662;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7663;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7664;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5556.7;5556.7;OK;0
7665;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4253.89;4253.89;OK;0
7666;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7668;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4017.93;4017.93;OK;0
7669;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4488;4488;OK;0
7670;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5732.4;5732.4;OK;0
7671;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4142.3;4142.3;OK;0
7672;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4142.05;4142.05;OK;0
7673;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4397.6;4397.6;OK;0
7675;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4037.76;4037.76;OK;0
7676;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3860.01;3860.01;OK;0
7677;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4014.45;4014.45;OK;0
7678;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2000;2000;OK;0
7679;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4453.69;4453.69;OK;0
7680;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4723.54;4723.54;OK;0
7681;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
7682;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4037.76;4037.76;OK;0
7685;CIUDAD DE DIOS LUJAN;USD;Cambiado;Cambiado;0;0;OK;0
7686;CIUDAD DE DIOS LUJAN;USD;Fusionado;Fusionado;0;0;OK;0
7687;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
7689;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3196.34;3196.34;OK;0
7690;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3671.21;3671.21;OK;0
7691;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3257.02;3257.02;OK;0
